COD ALUMNO,AÑO,SEMESTRE,SIGLA,NOTA FINAL,PPA,CRÈDITOS_PREVIOS,MAX_PROMEDIO,MIN_PROMEDIO,MAX_SIGLA,MIN_SIGLA,MAJOR CÓDIGO SELECCIONADO,MAJOR SELECCIONADO,CRÉDITOS SEMESTRE
331243,2018,1,"['ICC2304', 'ICE2313', 'ICC2204', 'ICE2005', 'ICH1104']","[4.6, 4.4, 5.2, 4.0, 4.8]",4.742105263157895,285.0,6.9,2.4,TTF104,MAT1203,M107,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN INGENIERÍA HIDRÁULICA,50.0
331243,2018,2,"['ICE2403', 'ICS1113', 'IHI2319', 'ICH2114', 'ICT2904']","[3.5, 3.7, 5.0, 3.9, 3.7]",4.72089552238806,335.0,6.9,2.4,TTF104,MAT1203,M107,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN INGENIERÍA HIDRÁULICA,50.0
331243,2019,1,"['ING2030', 'ICH2114', 'ICS1113', 'DPT5750', 'ICH2214']","[6.0, 4.9, 4.7, 6.5, 4.4]",4.6220779220779225,385.0,6.9,2.4,TTF104,MAT1203,M107,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN INGENIERÍA HIDRÁULICA,45.0
331243,2019,2,"['ICE2604', 'ICH2314', 'ICE2403', 'DPT5750', 'ICH3280']","[4.6, 4.9, 4.7, 6.6, 5.6]",4.67906976744186,430.0,6.9,2.4,TTF104,MAT1203,M107,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN INGENIERÍA HIDRÁULICA,45.0
331243,2020,1,"['DPT5700', 'ICE2114', 'ICH2204', 'ICC3214', 'ICH2124']","[6.6, 5.5, 5.4, 6.2, 4.8]",4.722105263157895,475.0,6.9,2.4,TTF104,MAT1203,M107,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN INGENIERÍA HIDRÁULICA,45.0
331244,2015,2,"['LET0003', 'MAT1610', 'BIO141C', 'ICS1513', 'MAT1203']","[5.8, 4.6, 5.3, 5.8, 5.0]",4.18,50.0,5.6,2.2,QIM100A,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
331244,2015,3,['IIC1103'],[5.4],4.74,100.0,5.8,2.2,LET0003,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
331244,2016,1,"['GEO2904', 'IIQ1001', 'MAT1620', 'IEU2025', 'DPT5750', 'FIS1513']","[4.6, 5.8, 4.2, 6.0, 6.0, 4.9]",4.8,110.0,5.8,2.2,LET0003,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
331244,2016,2,"['ICS1113', 'MAT1630', 'ICM1003', 'QIM200', 'MAT1640']","[3.9, 4.6, 4.5, 2.7, 3.3]",4.927272727272729,165.0,6.0,2.2,IEU2025,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
331244,2016,3,['EYP1113'],[4.7],4.6651162790697684,215.0,6.0,2.2,IEU2025,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
331244,2017,1,"['TTF061', 'MAT1640', 'DPT5700', 'ICS1113', 'ICS2562']","[5.9, 4.6, 6.0, 4.4, 5.2]",4.666666666666667,225.0,6.0,2.2,IEU2025,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
331244,2017,2,"['ICS2123', 'FIS1533', 'DPT5801', 'AST0111', 'ING2045', 'IIC2713']","[3.8, 4.5, 5.7, 4.5, 5.4, 6.2]",4.7444444444444445,270.0,6.0,2.2,IEU2025,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
331244,2018,1,"['DPT5750', 'ICS2523', 'ING2030', 'ICT2904', 'ICS2813', 'ICS2123']","[5.8, 5.2, 6.1, 4.9, 5.0, 4.7]",4.78,325.0,6.2,2.2,IIC2713,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
331244,2018,2,"['ICT2213', 'DPT6351', 'ICS2613', 'IHI0509', 'ICS2121']","[4.2, 6.5, 4.1, 6.0, 3.7]",4.8460526315789485,380.0,6.2,2.2,IIC2713,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
331244,2019,1,"['ICH2304', 'ICT2223', 'ICS2121', 'ICS3313', 'ICT2303']","[4.3, 3.9, 4.3, 5.4, 4.0]",4.832941176470587,425.0,6.5,2.2,DPT6351,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
331244,2019,2,"['ING1024', 'ICS2122', 'DPT5750', 'ICT2223']","[5.0, 6.2, 5.7, 5.3]",4.785263157894737,475.0,6.5,2.2,DPT6351,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,35.0
331244,2020,1,"['ICS3213', 'ICH1104', 'IIC2115', 'ICT2233']","[5.3, 4.5, 4.6, 4.3]",4.836274509803921,510.0,6.5,2.2,DPT6351,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
331245,2015,2,"['IIC1103', 'FIL188', 'MAT1203', 'DPT6000', 'MAT1610', 'TTF069']","[5.3, 5.5, 5.4, 6.4, 4.1, 6.4]",3.9,50.0,6.4,1.9,LET0003,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",55.0
331245,2016,1,"['DPT6050', 'FIS1513', 'MAT1620', 'QIM100A', 'ICS1513']","[6.9, 4.2, 3.7, 5.8, 5.8]",4.704761904761905,105.0,6.4,1.9,LET0003,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",45.0
331245,2016,2,"['ICM2313', 'ING1024', 'IDI1015', 'DPT7500', 'MAT1620', 'BIO141C']","[4.8, 4.9, 5.0, 7.0, 3.6, 4.3]",4.823333333333333,150.0,6.9,1.9,DPT6050,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",55.0
331245,2017,1,"['DNO0113', 'LET065E', 'MAT1620', 'ING2030']","[5.0, 5.8, 5.0, 5.1]",4.802439024390244,205.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",40.0
331245,2017,2,"['MAT1630', 'MAT1640', 'IDI2995', 'DPT6380', 'MUC701', 'FIS1523']","[3.7, 3.3, 5.0, 6.7, 6.0, 3.8]",4.871428571428571,245.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",55.0
331245,2017,3,['MAT1630'],[5.7],4.816666666666666,300.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",10.0
331245,2018,1,"['LET056E', 'MAT1640', 'CAR2500', 'DPT6701', 'IIQ1003']","[6.0, 4.0, 5.9, 6.9, 5.6]",4.84516129032258,310.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",40.0
331245,2018,2,"['FIS1533', 'IDI2015', 'EYP1113', 'DPT6702']","[2.0, 3.9, 2.8, 6.9]",4.92,350.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",35.0
331245,2019,1,"['ICS2813', 'ICS2613', 'FIS1533', 'EYP1113']","[5.7, 4.2, 4.6, 4.0]",4.788311688311689,385.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",40.0
331245,2019,2,"['ACO292E', 'DNO0412', 'IDI2015', 'ICH1104', 'DNO016']","[5.8, 5.3, 5.6, 4.3, 5.8]",4.772941176470588,425.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",50.0
331245,2020,1,"['ICM2503', 'ICM2028', 'IDI2004', 'ICS1113']","[4.8, 4.4, 5.5, 5.1]",4.834736842105263,475.0,7.0,1.9,DPT7500,MAT1203,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",40.0
331246,2015,2,"['FIL188', 'IIC1103', 'FIS1513', 'TTF028', 'MAT1620']","[5.8, 6.5, 5.6, 5.7, 6.1]",5.36,50.0,5.9,4.8,MAT1610,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
331246,2016,1,"['ICH1005', 'FIS1523', 'MAT1630', 'ICS1513', 'MAT1640']","[5.7, 5.5, 5.4, 6.1, 5.9]",5.65,100.0,6.5,4.8,IIC1103,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
331246,2016,2,"['BIO141C', 'MUC701', 'ICM2313', 'FIS1533', 'EYP1113']","[6.1, 6.6, 5.8, 6.1, 4.7]",5.673333333333333,150.0,6.5,4.8,IIC1103,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
331246,2017,1,"['ING1024', 'ICH1104', 'PSI1205', 'DPT6703', 'IEE2123', 'ING2030']","[5.3, 5.1, 6.0, 6.5, 4.5, 4.9]",5.72,200.0,6.6,4.7,MUC701,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,55.0
331246,2017,2,"['DPT6704', 'ICM2003', 'ICM2213', 'ICS1113', 'ICM2028', 'ICM2223']","[6.2, 5.2, 5.0, 4.9, 5.5, 6.0]",5.625490196078432,255.0,6.6,4.5,MUC701,IEE2123,M714,MAJOR EN INGENIERÍA MECÁNICA,55.0
331246,2018,1,"['LET006E', 'ICM2803', 'ICM2985', 'DPT5502', 'ICM2503', 'ICM2022']","[6.1, 5.4, 7.0, 6.6, 5.8, 5.4]",5.585483870967742,310.0,6.6,4.5,MUC701,IEE2123,M714,MAJOR EN INGENIERÍA MECÁNICA,55.0
331246,2018,2,"['DPT5400', 'ICS2613', 'ICM2333', 'ICM2026', 'ICM2813', 'LET082E']","[6.2, 5.0, 6.0, 5.2, 5.7, 6.3]",5.647945205479453,365.0,7.0,4.5,ICM2985,IEE2123,M714,MAJOR EN INGENIERÍA MECÁNICA,55.0
331246,2019,2,"['ICS2123', 'ICS3313', 'ICM2403', 'ICS2523', 'ICS3413', 'DPT6500']","[5.4, 5.9, 5.5, 6.3, 6.8, 6.7]",5.6535714285714285,420.0,7.0,4.5,ICM2985,IEE2123,M714,MAJOR EN INGENIERÍA MECÁNICA,55.0
331246,2020,1,['IIC2115'],[5.8],5.698947368421052,475.0,7.0,4.5,ICM2985,IEE2123,M714,MAJOR EN INGENIERÍA MECÁNICA,10.0
331247,2015,2,"['IIC1103', 'MAT1620', 'TTF070', 'ICS1513', 'FIS1513']","[5.3, 5.3, 6.4, 6.3, 5.4]",5.38,50.0,6.7,4.7,ING1004,MAT1203,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2015,3,['RII4001'],[5.8],5.56,100.0,6.7,4.7,ING1004,MAT1203,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,5.0
331247,2016,1,"['LET0003', 'MAT1630', 'IIQ1003', 'ICH2304', 'MAT1640']","[6.5, 5.5, 5.8, 5.0, 6.1]",5.571428571428571,105.0,6.7,4.7,ING1004,MAT1203,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2016,2,"['EYP1113', 'ICE2623', 'FIS1533', 'EDU0014']","[4.3, 5.9, 5.3, 4.8]",5.638709677419355,155.0,6.7,4.7,ING1004,MAT1203,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,40.0
331247,2017,1,"['ICE2005', 'ICH1104', 'ING1024', 'ICH1005', 'TSL583']","[5.3, 4.7, 6.0, 5.9, 6.6]",5.523076923076923,195.0,6.7,4.3,ING1004,EYP1113,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2017,2,"['ICH2985', 'BIO143M', 'ING2030', 'ICH2314', 'AST0111']","[1.0, 6.4, 6.4, 6.2, 5.7]",5.559183673469387,245.0,6.7,4.3,ING1004,EYP1113,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2018,1,"['ICE2604', 'ICS2023', 'ICE2313', 'ICH2204', 'ICH2374']","[5.3, 5.8, 5.2, 5.2, 4.7]",5.488135593220338,295.0,6.7,1.0,ING1004,ICH2985,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2018,2,"['ICH2114', 'LET052E', 'ICC2304', 'ICC2104', 'SUS1000']","[5.2, 6.8, 4.5, 5.3, 5.7]",5.452173913043478,345.0,6.7,1.0,ING1004,ICH2985,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,50.0
331247,2019,1,"['ICC2204', 'ICH2124', 'ICC2514', 'ICH2214']","[5.7, 5.0, 4.9, 5.2]",5.4582278481012665,395.0,6.8,1.0,LET052E,ICH2985,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,40.0
331247,2019,2,"['ICE2403', 'ICH2574', 'ICS1113', 'ICH2514']","[5.2, 5.9, 5.3, 5.3]",5.43448275862069,435.0,6.8,1.0,LET052E,ICH2985,M108,MAJOR EN INGENIERÍA HIDRÁULICA - TRACK EN RECURSOS HÍDRICOS,40.0
